,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
17,215,33.0,15.0,,-28.0,-32.0,4.0,9.0,14.0,79.0,-16.0,-38.0,6.0
18,216,35.0,16.0,,-31.0,-33.0,4.0,14.0,18.0,71.0,-17.0,-40.0,6.0
19,217,26.0,11.0,,-21.0,-33.0,3.0,-3.0,9.0,27.0,-16.0,-41.0,5.0
20,218,16.0,14.0,70.0,-29.0,-20.0,1.0,-11.0,7.0,23.0,-5.0,-13.0,-1.0
21,219,34.0,11.0,,,-22.0,,-7.0,9.0,41.0,-2.0,-13.0,-1.0
22,220,33.0,17.0,,-18.0,-33.0,3.0,11.0,17.0,73.0,-14.0,-43.0,6.0
23,221,39.0,18.0,,-27.0,-31.0,3.0,13.0,19.0,84.0,-17.0,-40.0,5.0
24,222,34.0,15.0,,-33.0,-31.0,2.0,7.0,14.0,61.0,-21.0,-40.0,6.0
25,223,34.0,17.0,,-18.0,-32.0,3.0,5.0,15.0,63.0,-20.0,-40.0,6.0
26,224,25.0,12.0,,-21.0,-31.0,2.0,-8.0,9.0,30.0,-15.0,-42.0,5.0
27,225,17.0,16.0,,-20.0,-23.0,-2.0,-20.0,1.0,10.0,-30.0,-16.0,0.0
28,226,28.0,9.0,74.0,,-22.0,,-12.0,6.0,23.0,-14.0,-15.0,0.0
29,227,30.0,21.0,,-27.0,-24.0,6.0,8.0,15.0,59.0,-16.0,-42.0,8.0
30,228,25.0,16.0,,-31.0,-22.0,6.0,13.0,17.0,68.0,-18.0,-41.0,9.0
31,229,30.0,14.0,,-34.0,-21.0,5.0,12.0,13.0,159.0,-9.0,-38.0,8.0
32,230,31.0,15.0,,-32.0,-19.0,5.0,10.0,15.0,178.0,-48.0,-40.0,9.0
33,231,24.0,14.0,,-26.0,-19.0,3.0,-3.0,10.0,113.0,-10.0,-41.0,7.0
34,232,20.0,13.0,90.0,-40.0,-15.0,1.0,-13.0,6.0,79.0,-39.0,-15.0,2.0
35,233,29.0,9.0,92.0,,-21.0,,-7.0,6.0,31.0,-14.0,-12.0,0.0
36,234,28.0,14.0,,-17.0,-20.0,4.0,11.0,15.0,60.0,-15.0,-44.0,9.0
37,235,30.0,15.0,,-21.0,-19.0,4.0,14.0,18.0,83.0,-17.0,-41.0,8.0
38,236,30.0,12.0,,-30.0,-20.0,4.0,11.0,14.0,55.0,-20.0,-40.0,8.0
39,237,26.0,14.0,,-26.0,-19.0,4.0,12.0,17.0,51.0,-21.0,-40.0,8.0
40,238,31.0,11.0,,-20.0,-20.0,3.0,-1.0,13.0,38.0,-15.0,-43.0,7.0
41,239,17.0,12.0,,-27.0,-18.0,0.0,-13.0,4.0,23.0,-8.0,-17.0,0.0
42,240,33.0,17.0,101.0,,-21.0,,3.0,9.0,79.0,-7.0,-15.0,-1.0
43,241,26.0,12.0,,-29.0,-29.0,5.0,30.0,10.0,72.0,-18.0,-74.0,12.0
44,242,28.0,12.0,,-22.0,-18.0,2.0,15.0,18.0,52.0,-21.0,-41.0,6.0
45,243,31.0,11.0,,-27.0,-19.0,3.0,9.0,12.0,43.0,-24.0,-40.0,7.0
46,244,27.0,13.0,70.0,-22.0,-20.0,2.0,9.0,10.0,50.0,-24.0,-39.0,5.0
47,245,21.0,9.0,66.0,-23.0,-19.0,1.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
48,246,19.0,6.0,74.0,-22.0,-21.0,-1.0,-12.0,1.0,-9.0,-17.0,-16.0,0.0
49,247,18.0,4.0,23.0,,-20.0,,-9.0,5.0,55.0,-12.0,-15.0,0.0
50,248,23.0,10.0,,-22.0,-20.0,2.0,4.0,12.0,31.0,-21.0,-38.0,5.0
51,249,21.0,7.0,,-22.0,-19.0,2.0,0.0,10.0,26.0,-28.0,-36.0,5.0
52,250,24.0,5.0,,-28.0,-20.0,2.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
53,251,23.0,11.0,48.0,-23.0,-20.0,3.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
54,252,16.0,9.0,58.0,-23.0,-21.0,1.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
55,253,14.0,7.0,69.0,-33.0,-15.0,0.0,-12.0,5.0,-3.0,-11.0,-15.0,0.0
56,254,20.0,3.0,59.0,,-17.0,,-10.0,9.0,21.0,-4.0,-11.0,0.0
57,255,18.0,6.0,,-26.0,-18.0,2.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
58,256,25.0,9.0,,-28.0,-19.0,2.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
59,257,19.0,7.0,,-25.0,-19.0,3.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
60,258,16.0,9.0,31.0,-24.0,-19.0,3.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
61,259,16.0,13.0,35.0,-22.0,-20.0,2.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
62,260,15.0,11.0,42.0,-27.0,-18.0,1.0,-7.0,12.0,18.0,-9.0,-13.0,-1.0
63,261,22.0,21.0,40.0,,-20.0,,4.0,31.0,26.0,-14.0,-10.0,-1.0
64,262,-62.0,-71.0,,-62.0,-75.0,19.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
65,263,28.0,24.0,,-19.0,-18.0,1.0,1.0,27.0,33.0,-22.0,-33.0,5.0
66,264,22.0,10.0,,-25.0,-19.0,2.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
67,265,19.0,13.0,37.0,-23.0,-18.0,3.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
68,266,18.0,11.0,44.0,-13.0,-18.0,1.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
69,267,21.0,11.0,57.0,-28.0,-15.0,0.0,-4.0,17.0,26.0,4.0,-15.0,0.0
70,268,25.0,3.0,41.0,,-23.0,,-3.0,22.0,33.0,-4.0,-12.0,0.0
71,269,16.0,3.0,29.0,-22.0,-21.0,3.0,0.0,12.0,16.0,-19.0,-34.0,6.0
72,270,15.0,10.0,,-21.0,-18.0,3.0,2.0,17.0,39.0,-21.0,-32.0,5.0
73,271,21.0,11.0,37.0,-32.0,-18.0,2.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
74,272,17.0,11.0,35.0,-23.0,-18.0,2.0,0.0,14.0,5.0,-22.0,-31.0,5.0
75,273,12.0,9.0,21.0,-31.0,-20.0,2.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
76,274,24.0,11.0,45.0,-39.0,-18.0,-1.0,-3.0,17.0,0.0,-49.0,-16.0,1.0
77,275,19.0,5.0,37.0,,-21.0,,-5.0,18.0,7.0,-9.0,-11.0,0.0
78,276,16.0,9.0,,-19.0,-18.0,2.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
79,277,23.0,9.0,,-21.0,-17.0,2.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
80,278,24.0,8.0,39.0,-29.0,-19.0,2.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
81,279,21.0,9.0,20.0,-20.0,-18.0,3.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
82,280,18.0,6.0,34.0,-22.0,-18.0,1.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
83,281,13.0,4.0,33.0,-43.0,-19.0,0.0,-4.0,10.0,64.0,-39.0,-14.0,0.0
84,282,10.0,-3.0,12.0,,-20.0,,-8.0,11.0,2.0,-14.0,-14.0,1.0
85,283,15.0,4.0,29.0,-36.0,-33.0,4.0,-4.0,10.0,11.0,-21.0,-33.0,6.0
86,284,23.0,6.0,,-25.0,-32.0,4.0,1.0,12.0,21.0,-21.0,-30.0,5.0
87,285,15.0,-1.0,26.0,-37.0,-34.0,5.0,-4.0,5.0,-3.0,-19.0,-29.0,5.0
88,286,17.0,7.0,30.0,-25.0,-34.0,4.0,-1.0,11.0,22.0,-21.0,-30.0,5.0
89,287,9.0,3.0,23.0,-24.0,-32.0,3.0,-5.0,9.0,-5.0,-11.0,-30.0,5.0
