,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
43,238,32.0,40.0,147.0,46.0,-9.0,5.0,-1.0,13.0,38.0,-15.0,-43.0,7.0
44,239,27.0,41.0,197.0,52.0,-10.0,1.0,-13.0,4.0,23.0,-8.0,-17.0,0.0
45,240,39.0,39.0,197.0,32.0,-6.0,0.0,3.0,9.0,79.0,-7.0,-15.0,-1.0
46,241,45.0,37.0,166.0,50.0,-26.0,5.0,30.0,10.0,72.0,-18.0,-74.0,12.0
47,242,33.0,41.0,111.0,20.0,-13.0,3.0,15.0,18.0,52.0,-21.0,-41.0,6.0
48,243,24.0,37.0,114.0,7.0,-13.0,3.0,9.0,12.0,43.0,-24.0,-40.0,7.0
49,244,24.0,34.0,117.0,20.0,-14.0,2.0,9.0,10.0,50.0,-24.0,-39.0,5.0
50,245,22.0,32.0,115.0,29.0,-11.0,2.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
51,246,13.0,21.0,90.0,27.0,-13.0,2.0,-12.0,1.0,-9.0,-17.0,-16.0,0.0
52,247,23.0,20.0,110.0,33.0,-7.0,0.0,-9.0,5.0,55.0,-12.0,-15.0,0.0
53,248,26.0,32.0,105.0,23.0,-12.0,1.0,4.0,12.0,31.0,-21.0,-38.0,5.0
54,249,18.0,31.0,71.0,1.0,-13.0,2.0,0.0,10.0,26.0,-28.0,-36.0,5.0
55,250,14.0,29.0,84.0,0.0,-12.0,3.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
56,251,15.0,27.0,74.0,8.0,-14.0,3.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
57,252,13.0,29.0,87.0,23.0,-10.0,3.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
58,253,14.0,25.0,123.0,21.0,-11.0,1.0,-12.0,5.0,-3.0,-11.0,-15.0,0.0
59,254,16.0,22.0,97.0,21.0,-9.0,0.0,-10.0,9.0,21.0,-4.0,-11.0,0.0
60,255,19.0,34.0,97.0,26.0,-11.0,2.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
61,256,17.0,33.0,93.0,0.0,-12.0,2.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
62,257,10.0,27.0,86.0,2.0,-12.0,3.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
63,258,19.0,32.0,102.0,11.0,-14.0,2.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
64,259,18.0,33.0,107.0,24.0,-10.0,2.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
65,260,17.0,32.0,124.0,26.0,-10.0,0.0,-7.0,12.0,18.0,-9.0,-13.0,-1.0
66,261,28.0,48.0,126.0,14.0,-6.0,-1.0,4.0,31.0,26.0,-14.0,-10.0,-1.0
67,262,-58.0,-65.0,71.0,13.0,-64.0,16.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
68,263,19.0,47.0,71.0,0.0,-11.0,1.0,1.0,27.0,33.0,-22.0,-33.0,5.0
69,264,11.0,32.0,79.0,-4.0,-11.0,3.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
70,265,12.0,27.0,66.0,5.0,-14.0,3.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
71,266,19.0,32.0,111.0,29.0,-9.0,2.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
72,267,21.0,28.0,133.0,16.0,-8.0,0.0,-4.0,17.0,26.0,4.0,-15.0,0.0
73,268,25.0,26.0,112.0,17.0,-10.0,0.0,-3.0,22.0,33.0,-4.0,-12.0,0.0
74,269,25.0,26.0,85.0,38.0,-11.0,2.0,0.0,12.0,16.0,-19.0,-34.0,6.0
75,270,15.0,31.0,63.0,-6.0,-12.0,2.0,2.0,17.0,39.0,-21.0,-32.0,5.0
76,271,13.0,28.0,74.0,-6.0,-12.0,3.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
77,272,16.0,30.0,83.0,5.0,-14.0,2.0,0.0,14.0,5.0,-22.0,-31.0,5.0
78,273,1.0,16.0,44.0,8.0,-12.0,4.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
79,274,15.0,25.0,75.0,4.0,-10.0,1.0,-3.0,17.0,0.0,-49.0,-16.0,1.0
80,275,18.0,19.0,91.0,17.0,-5.0,0.0,-5.0,18.0,7.0,-9.0,-11.0,0.0
81,276,16.0,26.0,65.0,13.0,-11.0,2.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
82,277,7.0,20.0,33.0,-6.0,-12.0,4.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
83,278,6.0,23.0,36.0,-7.0,-13.0,4.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
84,279,10.0,26.0,55.0,1.0,-12.0,3.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
85,280,11.0,24.0,64.0,8.0,-11.0,3.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
86,281,10.0,22.0,82.0,8.0,-12.0,1.0,-4.0,10.0,64.0,-39.0,-14.0,0.0
87,282,9.0,12.0,37.0,13.0,-13.0,2.0,-8.0,11.0,2.0,-14.0,-14.0,1.0
88,283,17.0,28.0,73.0,13.0,-11.0,2.0,-4.0,10.0,11.0,-21.0,-33.0,6.0
89,284,13.0,25.0,51.0,-4.0,-12.0,3.0,1.0,12.0,21.0,-21.0,-30.0,5.0
