,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
15,214,20.0,22.0,,-16.0,-33.0,5.0,15.0,17.0,91.0,-18.0,-40.0,7.0
16,215,24.0,10.0,,-16.0,-31.0,6.0,9.0,14.0,79.0,-16.0,-38.0,6.0
17,216,19.0,10.0,,-12.0,-32.0,5.0,14.0,18.0,71.0,-17.0,-40.0,6.0
18,217,18.0,7.0,,-11.0,-33.0,4.0,-3.0,9.0,27.0,-16.0,-41.0,5.0
19,218,3.0,9.0,80.0,-8.0,-13.0,0.0,-11.0,7.0,23.0,-5.0,-13.0,-1.0
20,219,20.0,3.0,,7.0,-9.0,,-7.0,9.0,41.0,-2.0,-13.0,-1.0
21,220,21.0,12.0,,-1.0,-31.0,4.0,11.0,17.0,73.0,-14.0,-43.0,6.0
22,221,25.0,11.0,,-2.0,-31.0,4.0,13.0,19.0,84.0,-17.0,-40.0,5.0
23,222,22.0,12.0,,-8.0,-29.0,4.0,7.0,14.0,61.0,-21.0,-40.0,6.0
24,223,16.0,15.0,,-2.0,-30.0,4.0,5.0,15.0,63.0,-20.0,-40.0,6.0
25,224,17.0,9.0,,-3.0,-31.0,3.0,-8.0,9.0,30.0,-15.0,-42.0,5.0
26,225,7.0,11.0,107.0,8.0,-14.0,-1.0,-20.0,1.0,10.0,-30.0,-16.0,0.0
27,226,21.0,8.0,,13.0,-11.0,,-12.0,6.0,23.0,-14.0,-15.0,0.0
28,227,11.0,13.0,,-17.0,-25.0,8.0,8.0,15.0,59.0,-16.0,-42.0,8.0
29,228,13.0,18.0,,-23.0,-23.0,7.0,13.0,17.0,68.0,-18.0,-41.0,9.0
30,229,17.0,12.0,,-25.0,-20.0,6.0,12.0,13.0,159.0,-9.0,-38.0,8.0
31,230,8.0,15.0,,-39.0,-20.0,7.0,10.0,15.0,178.0,-48.0,-40.0,9.0
32,231,12.0,16.0,,-33.0,-19.0,6.0,-3.0,10.0,113.0,-10.0,-41.0,7.0
33,232,5.0,15.0,73.0,-38.0,-8.0,3.0,-13.0,6.0,79.0,-39.0,-15.0,2.0
34,233,20.0,13.0,,-12.0,-6.0,,-7.0,6.0,31.0,-14.0,-12.0,0.0
35,234,9.0,15.0,,-23.0,-20.0,7.0,11.0,15.0,60.0,-15.0,-44.0,9.0
36,235,10.0,17.0,,-20.0,-21.0,6.0,14.0,18.0,83.0,-17.0,-41.0,8.0
37,236,9.0,13.0,,-30.0,-19.0,7.0,11.0,14.0,55.0,-20.0,-40.0,8.0
38,237,11.0,15.0,,-19.0,-20.0,5.0,12.0,17.0,51.0,-21.0,-40.0,8.0
39,238,16.0,12.0,,-26.0,-21.0,5.0,-1.0,13.0,38.0,-15.0,-43.0,7.0
40,239,12.0,11.0,85.0,-16.0,-8.0,1.0,-13.0,4.0,23.0,-8.0,-17.0,0.0
41,240,20.0,12.0,,-10.0,-9.0,,3.0,9.0,79.0,-7.0,-15.0,-1.0
42,241,8.0,13.0,,-25.0,-21.0,6.0,30.0,10.0,72.0,-18.0,-74.0,12.0
43,242,6.0,15.0,,-21.0,-19.0,4.0,15.0,18.0,52.0,-21.0,-41.0,6.0
44,243,13.0,14.0,,-21.0,-18.0,4.0,9.0,12.0,43.0,-24.0,-40.0,7.0
45,244,7.0,14.0,,-19.0,-19.0,3.0,9.0,10.0,50.0,-24.0,-39.0,5.0
46,245,13.0,12.0,,-22.0,-20.0,3.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
47,246,-2.0,11.0,41.0,-21.0,-10.0,0.0,-12.0,1.0,-9.0,-17.0,-16.0,0.0
48,247,-3.0,5.0,35.0,-31.0,-9.0,,-9.0,5.0,55.0,-12.0,-15.0,0.0
49,248,1.0,11.0,,-19.0,-20.0,4.0,4.0,12.0,31.0,-21.0,-38.0,5.0
50,249,-5.0,7.0,29.0,-26.0,-22.0,5.0,0.0,10.0,26.0,-28.0,-36.0,5.0
51,250,9.0,10.0,,-21.0,-18.0,3.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
52,251,8.0,7.0,,-27.0,-18.0,4.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
53,252,10.0,6.0,50.0,-30.0,-18.0,4.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
54,253,9.0,11.0,80.0,-25.0,-9.0,0.0,-12.0,5.0,-3.0,-11.0,-15.0,0.0
55,254,13.0,4.0,78.0,-7.0,-9.0,,-10.0,9.0,21.0,-4.0,-11.0,0.0
56,255,8.0,11.0,,-20.0,-18.0,3.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
57,256,10.0,11.0,,-22.0,-19.0,2.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
58,257,12.0,7.0,,-27.0,-18.0,3.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
59,258,10.0,8.0,,-30.0,-19.0,3.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
60,259,17.0,11.0,60.0,-23.0,-19.0,3.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
61,260,6.0,13.0,52.0,-31.0,-14.0,0.0,-7.0,12.0,18.0,-9.0,-13.0,-1.0
62,261,22.0,21.0,60.0,-26.0,-10.0,,4.0,31.0,26.0,-14.0,-10.0,-1.0
63,262,-45.0,-64.0,,-56.0,-69.0,18.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
64,263,10.0,23.0,,-19.0,-18.0,2.0,1.0,27.0,33.0,-22.0,-33.0,5.0
65,264,12.0,9.0,,-28.0,-17.0,3.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
66,265,2.0,10.0,42.0,-27.0,-19.0,3.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
67,266,17.0,12.0,,-26.0,-19.0,3.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
68,267,8.0,16.0,73.0,-22.0,-10.0,-1.0,-4.0,17.0,26.0,4.0,-15.0,0.0
69,268,7.0,4.0,47.0,-28.0,-11.0,,-3.0,22.0,33.0,-4.0,-12.0,0.0
70,269,7.0,7.0,,-24.0,-20.0,4.0,0.0,12.0,16.0,-19.0,-34.0,6.0
71,270,8.0,16.0,,-26.0,-19.0,3.0,2.0,17.0,39.0,-21.0,-32.0,5.0
72,271,10.0,9.0,,-28.0,-18.0,3.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
73,272,13.0,12.0,,-23.0,-18.0,2.0,0.0,14.0,5.0,-22.0,-31.0,5.0
74,273,7.0,3.0,20.0,-36.0,-22.0,4.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
75,274,7.0,12.0,32.0,-39.0,-12.0,0.0,-3.0,17.0,0.0,-49.0,-16.0,1.0
76,275,16.0,2.0,47.0,-34.0,-10.0,,-5.0,18.0,7.0,-9.0,-11.0,0.0
77,276,7.0,2.0,,-31.0,-36.0,4.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
78,277,4.0,1.0,11.0,-31.0,-34.0,5.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
79,278,5.0,-4.0,19.0,-38.0,-34.0,6.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
80,279,2.0,0.0,31.0,-35.0,-33.0,5.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
81,280,8.0,-2.0,38.0,-34.0,-35.0,4.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
82,281,3.0,4.0,42.0,-36.0,-18.0,0.0,-4.0,10.0,64.0,-39.0,-14.0,0.0
83,282,0.0,-8.0,23.0,-43.0,-15.0,,-8.0,11.0,2.0,-14.0,-14.0,1.0
84,283,11.0,-1.0,,-37.0,-38.0,5.0,-4.0,10.0,11.0,-21.0,-33.0,6.0
85,284,12.0,6.0,,-31.0,-35.0,4.0,1.0,12.0,21.0,-21.0,-30.0,5.0
86,285,4.0,-2.0,,-35.0,-32.0,6.0,-4.0,5.0,-3.0,-19.0,-29.0,5.0
87,286,7.0,4.0,47.0,-29.0,-33.0,5.0,-1.0,11.0,22.0,-21.0,-30.0,5.0
88,287,10.0,3.0,41.0,-28.0,-31.0,5.0,-5.0,9.0,-5.0,-11.0,-30.0,5.0
89,288,2.0,11.0,32.0,-33.0,-16.0,2.0,-4.0,12.0,-3.0,-2.0,-14.0,1.0
