,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
19,215,-3.0,6.0,80.0,-12.0,-40.0,8.0,9.0,14.0,79.0,-16.0,-38.0,6.0
20,216,1.0,4.0,127.0,-10.0,-39.0,7.0,14.0,18.0,71.0,-17.0,-40.0,6.0
21,217,-3.0,1.0,82.0,-7.0,-41.0,6.0,-3.0,9.0,27.0,-16.0,-41.0,5.0
22,218,-4.0,0.0,63.0,12.0,-2.0,-1.0,-11.0,7.0,23.0,-5.0,-13.0,-1.0
23,219,7.0,4.0,79.0,16.0,1.0,-2.0,-7.0,9.0,41.0,-2.0,-13.0,-1.0
24,220,14.0,7.0,180.0,-1.0,-44.0,7.0,11.0,17.0,73.0,-14.0,-43.0,6.0
25,221,12.0,8.0,170.0,-1.0,-41.0,6.0,13.0,19.0,84.0,-17.0,-40.0,5.0
26,222,7.0,13.0,197.0,-1.0,-39.0,6.0,7.0,14.0,61.0,-21.0,-40.0,6.0
27,223,6.0,8.0,209.0,-2.0,-39.0,6.0,5.0,15.0,63.0,-20.0,-40.0,6.0
28,224,-2.0,6.0,123.0,0.0,-41.0,6.0,-8.0,9.0,30.0,-15.0,-42.0,5.0
29,225,-3.0,4.0,99.0,14.0,0.0,-2.0,-20.0,1.0,10.0,-30.0,-16.0,0.0
30,226,8.0,5.0,85.0,21.0,4.0,0.0,-12.0,6.0,23.0,-14.0,-15.0,0.0
31,227,5.0,4.0,71.0,-8.0,-41.0,11.0,8.0,15.0,59.0,-16.0,-42.0,8.0
32,228,8.0,10.0,90.0,-9.0,-38.0,11.0,13.0,17.0,68.0,-18.0,-41.0,9.0
33,229,7.0,12.0,129.0,-4.0,-34.0,9.0,12.0,13.0,159.0,-9.0,-38.0,8.0
34,230,4.0,8.0,125.0,-17.0,-33.0,10.0,10.0,15.0,178.0,-48.0,-40.0,9.0
35,231,-1.0,7.0,73.0,-5.0,-35.0,9.0,-3.0,10.0,113.0,-10.0,-41.0,7.0
36,232,3.0,7.0,69.0,3.0,0.0,2.0,-13.0,6.0,79.0,-39.0,-15.0,2.0
37,233,6.0,8.0,89.0,17.0,3.0,1.0,-7.0,6.0,31.0,-14.0,-12.0,0.0
38,234,4.0,6.0,91.0,-8.0,-37.0,11.0,11.0,15.0,60.0,-15.0,-44.0,9.0
39,235,6.0,8.0,115.0,-5.0,-35.0,10.0,14.0,18.0,83.0,-17.0,-41.0,8.0
40,236,4.0,9.0,102.0,-3.0,-34.0,9.0,11.0,14.0,55.0,-20.0,-40.0,8.0
41,237,12.0,7.0,130.0,0.0,-33.0,8.0,12.0,17.0,51.0,-21.0,-40.0,8.0
42,238,-1.0,4.0,58.0,-1.0,-36.0,9.0,-1.0,13.0,38.0,-15.0,-43.0,7.0
43,239,3.0,5.0,81.0,20.0,1.0,0.0,-13.0,4.0,23.0,-8.0,-17.0,0.0
44,240,9.0,5.0,71.0,17.0,1.0,0.0,3.0,9.0,79.0,-7.0,-15.0,-1.0
45,241,-2.0,6.0,78.0,-10.0,-42.0,9.0,30.0,10.0,72.0,-18.0,-74.0,12.0
46,242,-13.0,4.0,35.0,-14.0,-35.0,9.0,15.0,18.0,52.0,-21.0,-41.0,6.0
47,243,-13.0,7.0,44.0,-14.0,-35.0,8.0,9.0,12.0,43.0,-24.0,-40.0,7.0
48,244,-15.0,2.0,54.0,-15.0,-34.0,7.0,9.0,10.0,50.0,-24.0,-39.0,5.0
49,245,-21.0,2.0,17.0,-14.0,-36.0,7.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
50,246,-19.0,-2.0,-9.0,-4.0,-6.0,1.0,-12.0,1.0,-9.0,-17.0,-16.0,0.0
51,247,-19.0,2.0,12.0,-3.0,-4.0,1.0,-9.0,5.0,55.0,-12.0,-15.0,0.0
52,248,-16.0,2.0,57.0,-14.0,-39.0,7.0,4.0,12.0,31.0,-21.0,-38.0,5.0
53,249,-21.0,-5.0,9.0,-15.0,-37.0,8.0,0.0,10.0,26.0,-28.0,-36.0,5.0
54,250,-18.0,5.0,31.0,-13.0,-36.0,7.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
55,251,-16.0,-5.0,21.0,-14.0,-36.0,8.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
56,252,-24.0,1.0,-2.0,-16.0,-38.0,8.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
57,253,-20.0,2.0,7.0,-3.0,-5.0,0.0,-12.0,5.0,-3.0,-11.0,-15.0,0.0
58,254,-16.0,3.0,43.0,12.0,-5.0,0.0,-10.0,9.0,21.0,-4.0,-11.0,0.0
59,255,-8.0,2.0,122.0,-3.0,-38.0,7.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
60,256,-15.0,1.0,57.0,-9.0,-39.0,8.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
61,257,-16.0,5.0,37.0,-11.0,-35.0,6.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
62,258,-14.0,2.0,48.0,-13.0,-35.0,7.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
63,259,-18.0,4.0,6.0,-15.0,-38.0,6.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
64,260,-18.0,2.0,-10.0,-3.0,-7.0,0.0,-7.0,12.0,18.0,-9.0,-13.0,-1.0
65,261,-13.0,15.0,9.0,0.0,-6.0,-1.0,4.0,31.0,26.0,-14.0,-10.0,-1.0
66,262,-55.0,-61.0,44.0,-37.0,-75.0,18.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
67,263,-12.0,17.0,37.0,-11.0,-35.0,7.0,1.0,27.0,33.0,-22.0,-33.0,5.0
68,264,-16.0,8.0,34.0,-11.0,-35.0,6.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
69,265,-16.0,3.0,29.0,-9.0,-34.0,7.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
70,266,-17.0,4.0,7.0,-10.0,-36.0,7.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
71,267,-15.0,3.0,3.0,-3.0,-5.0,0.0,-4.0,17.0,26.0,4.0,-15.0,0.0
72,268,-16.0,3.0,5.0,-4.0,-7.0,1.0,-3.0,22.0,33.0,-4.0,-12.0,0.0
73,269,-13.0,1.0,23.0,-12.0,-38.0,8.0,0.0,12.0,16.0,-19.0,-34.0,6.0
74,270,-14.0,3.0,19.0,-11.0,-35.0,7.0,2.0,17.0,39.0,-21.0,-32.0,5.0
75,271,-16.0,5.0,12.0,-11.0,-34.0,7.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
76,272,-13.0,3.0,37.0,-12.0,-33.0,6.0,0.0,14.0,5.0,-22.0,-31.0,5.0
77,273,-21.0,-2.0,-24.0,-15.0,-36.0,8.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
78,274,-15.0,4.0,-17.0,-14.0,-6.0,1.0,-3.0,17.0,0.0,-49.0,-16.0,1.0
79,275,-14.0,5.0,18.0,-5.0,-5.0,0.0,-5.0,18.0,7.0,-9.0,-11.0,0.0
80,276,-15.0,2.0,18.0,-15.0,-36.0,8.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
81,277,-18.0,2.0,-1.0,-15.0,-33.0,8.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
82,278,-18.0,3.0,0.0,-17.0,-32.0,8.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
83,279,-12.0,1.0,19.0,-14.0,-30.0,7.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
84,280,-21.0,0.0,-16.0,-18.0,-34.0,8.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
85,281,-11.0,2.0,-10.0,-14.0,-6.0,0.0,-4.0,10.0,64.0,-39.0,-14.0,0.0
86,282,-14.0,0.0,-2.0,-8.0,-5.0,2.0,-8.0,11.0,2.0,-14.0,-14.0,1.0
87,283,-13.0,2.0,29.0,-21.0,-36.0,8.0,-4.0,10.0,11.0,-21.0,-33.0,6.0
88,284,-16.0,3.0,19.0,-15.0,-32.0,7.0,1.0,12.0,21.0,-21.0,-30.0,5.0
89,285,-18.0,3.0,15.0,-15.0,-31.0,7.0,-4.0,5.0,-3.0,-19.0,-29.0,5.0
