,time,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,uk_retail_and_recreation_percent_change_from_baseline,uk_grocery_and_pharmacy_percent_change_from_baseline,uk_parks_percent_change_from_baseline,uk_transit_stations_percent_change_from_baseline,uk_workplaces_percent_change_from_baseline,uk_residential_percent_change_from_baseline
35,231,-14.0,12.0,41.0,-24.0,-36.0,9.0,-3.0,10.0,113.0,-10.0,-41.0,7.0
36,232,-23.0,8.0,49.0,-25.0,-10.0,2.0,-13.0,6.0,79.0,-39.0,-15.0,2.0
37,233,-15.0,7.0,83.0,-15.0,-5.0,1.0,-7.0,6.0,31.0,-14.0,-12.0,0.0
38,234,-3.0,16.0,25.0,-17.0,-35.0,9.0,11.0,15.0,60.0,-15.0,-44.0,9.0
39,235,-12.0,16.0,38.0,-18.0,-32.0,8.0,14.0,18.0,83.0,-17.0,-41.0,8.0
40,236,-15.0,15.0,9.0,-20.0,-31.0,9.0,11.0,14.0,55.0,-20.0,-40.0,8.0
41,237,-16.0,15.0,39.0,-16.0,-31.0,8.0,12.0,17.0,51.0,-21.0,-40.0,8.0
42,238,-14.0,9.0,21.0,-16.0,-33.0,8.0,-1.0,13.0,38.0,-15.0,-43.0,7.0
43,239,-17.0,9.0,43.0,-13.0,-8.0,1.0,-13.0,4.0,23.0,-8.0,-17.0,0.0
44,240,-14.0,6.0,41.0,-13.0,-4.0,1.0,3.0,9.0,79.0,-7.0,-15.0,-1.0
45,241,-9.0,12.0,18.0,-19.0,-35.0,7.0,30.0,10.0,72.0,-18.0,-74.0,12.0
46,242,-8.0,13.0,19.0,-15.0,-31.0,6.0,15.0,18.0,52.0,-21.0,-41.0,6.0
47,243,-11.0,14.0,13.0,-18.0,-30.0,6.0,9.0,12.0,43.0,-24.0,-40.0,7.0
48,244,-12.0,16.0,46.0,-18.0,-31.0,5.0,9.0,10.0,50.0,-24.0,-39.0,5.0
49,245,-16.0,9.0,4.0,-23.0,-32.0,5.0,-4.0,5.0,15.0,-20.0,-40.0,4.0
50,246,-14.0,6.0,26.0,-11.0,-9.0,0.0,-12.0,1.0,-9.0,-17.0,-16.0,0.0
51,247,-16.0,1.0,-32.0,-14.0,-7.0,2.0,-9.0,5.0,55.0,-12.0,-15.0,0.0
52,248,-10.0,10.0,1.0,-19.0,-33.0,6.0,4.0,12.0,31.0,-21.0,-38.0,5.0
53,249,-14.0,10.0,-6.0,-16.0,-31.0,6.0,0.0,10.0,26.0,-28.0,-36.0,5.0
54,250,-15.0,13.0,-1.0,-17.0,-30.0,6.0,-3.0,4.0,22.0,-26.0,-33.0,5.0
55,251,-18.0,12.0,9.0,-16.0,-31.0,6.0,-4.0,6.0,14.0,-27.0,-34.0,6.0
56,252,-18.0,10.0,9.0,-17.0,-32.0,6.0,-14.0,4.0,-2.0,-21.0,-34.0,6.0
57,253,-15.0,13.0,63.0,-12.0,-8.0,0.0,-12.0,5.0,-3.0,-11.0,-15.0,0.0
58,254,-13.0,13.0,39.0,20.0,-2.0,0.0,-10.0,9.0,21.0,-4.0,-11.0,0.0
59,255,-8.0,17.0,18.0,-13.0,-31.0,5.0,-6.0,7.0,16.0,-22.0,-36.0,6.0
60,256,-12.0,15.0,23.0,-8.0,-30.0,4.0,-2.0,11.0,49.0,-23.0,-34.0,4.0
61,257,-12.0,17.0,2.0,-13.0,-28.0,5.0,-8.0,4.0,33.0,-21.0,-32.0,4.0
62,258,-17.0,15.0,1.0,-16.0,-29.0,6.0,-4.0,10.0,44.0,-33.0,-32.0,5.0
63,259,-14.0,13.0,-6.0,-19.0,-31.0,5.0,-10.0,8.0,22.0,-17.0,-33.0,4.0
64,260,-18.0,12.0,-6.0,-19.0,-10.0,1.0,-7.0,12.0,18.0,-9.0,-13.0,-1.0
65,261,-6.0,22.0,-5.0,-8.0,-4.0,0.0,4.0,31.0,26.0,-14.0,-10.0,-1.0
66,262,-58.0,-56.0,36.0,-44.0,-74.0,21.0,-66.0,-63.0,-3.0,-51.0,-80.0,21.0
67,263,-9.0,27.0,14.0,-7.0,-30.0,4.0,1.0,27.0,33.0,-22.0,-33.0,5.0
68,264,-11.0,18.0,18.0,-11.0,-29.0,5.0,-2.0,11.0,19.0,-22.0,-32.0,5.0
69,265,-14.0,16.0,5.0,-12.0,-31.0,6.0,-4.0,10.0,20.0,-22.0,-33.0,5.0
70,266,-13.0,11.0,4.0,-19.0,-37.0,6.0,-8.0,12.0,25.0,-13.0,-34.0,4.0
71,267,-13.0,10.0,29.0,-14.0,-12.0,1.0,-4.0,17.0,26.0,4.0,-15.0,0.0
72,268,-4.0,4.0,2.0,-3.0,-5.0,0.0,-3.0,22.0,33.0,-4.0,-12.0,0.0
73,269,-7.0,8.0,-4.0,-21.0,-46.0,9.0,0.0,12.0,16.0,-19.0,-34.0,6.0
74,270,-10.0,17.0,-9.0,-6.0,-30.0,5.0,2.0,17.0,39.0,-21.0,-32.0,5.0
75,271,-12.0,19.0,-14.0,-12.0,-28.0,6.0,-2.0,12.0,9.0,-21.0,-31.0,5.0
76,272,-3.0,23.0,20.0,-9.0,-28.0,4.0,0.0,14.0,5.0,-22.0,-31.0,5.0
77,273,-7.0,11.0,-28.0,-14.0,-30.0,6.0,-9.0,8.0,-21.0,-15.0,-33.0,5.0
78,274,-1.0,23.0,30.0,-4.0,-9.0,0.0,-3.0,17.0,0.0,-49.0,-16.0,1.0
79,275,6.0,17.0,15.0,0.0,-4.0,0.0,-5.0,18.0,7.0,-9.0,-11.0,0.0
80,276,-7.0,16.0,-6.0,-10.0,-30.0,6.0,-3.0,13.0,10.0,-18.0,-33.0,6.0
81,277,-8.0,17.0,-10.0,-7.0,-27.0,5.0,-5.0,12.0,12.0,-22.0,-31.0,5.0
82,278,-11.0,17.0,-11.0,-12.0,-27.0,6.0,-8.0,7.0,-17.0,-53.0,-31.0,7.0
83,279,-10.0,15.0,18.0,-9.0,-27.0,5.0,-1.0,11.0,17.0,-22.0,-29.0,5.0
84,280,-12.0,8.0,3.0,-13.0,-28.0,5.0,-8.0,5.0,43.0,-12.0,-32.0,5.0
85,281,-12.0,8.0,35.0,-16.0,-11.0,1.0,-4.0,10.0,64.0,-39.0,-14.0,0.0
86,282,-12.0,2.0,-19.0,-6.0,-3.0,2.0,-8.0,11.0,2.0,-14.0,-14.0,1.0
87,283,-2.0,12.0,19.0,-12.0,-29.0,5.0,-4.0,10.0,11.0,-21.0,-33.0,6.0
88,284,-9.0,12.0,3.0,-5.0,-27.0,5.0,1.0,12.0,21.0,-21.0,-30.0,5.0
89,285,-12.0,14.0,-19.0,-11.0,-26.0,5.0,-4.0,5.0,-3.0,-19.0,-29.0,5.0
